sub_id,user_id,plan,mrr,start_date,end_date,status
sub_0000499,u_0003758,starter,31,2023-10-18,,active
sub_0000500,u_0076451,starter,31,2023-10-21,,active
sub_0000501,u_0022444,starter,29,2023-10-20,,active
sub_0000502,u_0045456,starter,28,2023-10-18,,active
sub_0000503,u_0031632,pro,80,2023-10-16,,active
sub_0000504,u_0061732,Starter,31,2023-10-18,,active
sub_0000505,u_0015132,pro,79,2023-10-19,,active
sub_0000506,u_0049838,starter,31,2023-10-17,,active
sub_0000507,u_0096226,starter,27,2023-10-22,,active
sub_0000508,u_0090362,pro,80,2023-10-14,,active
sub_0000509,u_0031331,business,199,2023-10-15,,active
sub_0000510,u_0092785,starter,29,2023-10-22,,active
sub_0000511,u_0025189,starter,31,2023-10-16,,active
sub_0000512,u_0070954,pro,81,2023-10-16,,active
sub_0000513,u_0013833,starter,31,2023-10-20,,active
sub_0000514,u_0065458,starter,30,2023-10-15,,active
sub_0000515,u_0065988,pro,78,2023-10-29,,active
sub_0000516,u_0007953,starter,30,2023-10-18,,active
sub_0000517,u_0053388,starter,29,2023-10-19,,active
sub_0000518,u_0080712,starter,31,2023-10-28,,active
sub_0000519,u_0077594,starter,28,2023-10-18,,active
sub_0000520,u_0055854,starter,29,2023-10-17,,active
sub_0000521,u_0095587,pro,80,2023-10-21,,active
sub_0000522,u_0005064,starter,28,2023-10-20,,active
sub_0000523,u_0099241,pro,79,2023-10-15,,active
sub_0000524,u_0023984,business,201,2023-10-23,,active
sub_0000525,u_0010229,starter,31,2023-10-31,,active
sub_0000526,u_0092702,pro  ,78,2023-10-23,,active
sub_0000527,u_0058622,starter  ,28,2023-10-15,,active
sub_0000528,u_0012462,starter,30,2023-10-18,,active
sub_0000529,u_0020958,starter,27,2023-10-15,,active
sub_0000530,u_0025440,starter,30,2023-10-20,,active
sub_0000531,u_0040215,pro,79,2023-10-18,,active
sub_0000532,u_0038776,starter,31,2023-10-16,,active
sub_0000533,u_0030005,starter,28,2023-10-25,,active
sub_0000534,u_0065640,starter,28,2023-10-18,,active
sub_0000535,u_0077930,pro,80,2023-10-16,,active
sub_0000536,u_0005446,pro,79,2023-10-15,,active
sub_0000537,u_0090596,starter,31,2023-10-17,,active
sub_0000538,u_0059656,starter,28,2023-10-17,,active
sub_0000539,u_0014772,,77,2023-10-18,,active
sub_0000540,u_0022714,pro,77,2023-10-17,,active
sub_0000541,u_0078397,starter,27,2023-10-20,,active
sub_0000542,u_0018075,pro,80,2023-10-19,,active
sub_0000543,u_0080087,starter,29,2023-10-17,,active
sub_0000544,u_0038120,starter,29,2023-10-17,,active
sub_0000545,u_0023116,starter,31,2023-10-19,,active
sub_0000546,u_0076504,pro,80,2023-10-19,,active
sub_0000547,u_0051764,business,199,2023-10-16,,active
sub_0000548,u_0084502,starter,29,2023-10-23,,active
sub_0000549,u_0076522,pro,79,2023-10-20,,active
sub_0000550,u_0070816,pro,78,2023-10-16,,active
sub_0000551,u_0051676,starter,27,2023-10-19,,active
sub_0000552,u_0025155,pro,77,2023-10-21,,active
sub_0000553,u_0051522,,80,2023-10-15,,active
sub_0000554,u_0033431,starter,30,2023-10-18,,active
sub_0000555,u_0028422,,29,2023-10-16,,active
sub_0000556,u_0024261,STARTER,28,2023-10-16,,active
sub_0000557,u_0061545,starter,29,2023-10-19,,active
sub_0000558,u_0047522,pro,78,2023-10-24,,active
sub_0000559,u_0036186,starter,30,2023-10-15,,active
sub_0000560,u_0098624,pro,77,2023-10-19,,active
sub_0000561,u_0093571,starter,31,2023-10-23,,active
sub_0000562,u_0002475,pro,77,2023-10-24,,active
sub_0000563,u_0014285,pro,79,2023-10-15,,active
sub_0000564,u_0075757,starter,31,2023-10-24,,active
sub_0000565,u_0027592,starter,29,2023-10-24,,active
sub_0000566,u_0006633,pro,77,2023-10-18,,active
sub_0000567,u_0097398,starter,27,2023-10-25,,active
sub_0000568,u_0052040,starter,29,2023-10-19,,active
sub_0000569,u_0061747,starter,29,2023-10-20,,active
sub_0000570,u_0027643,starter,28,2023-10-18,,active
sub_0000571,u_0006194,pro,78,2023-10-22,,active
sub_0000572,u_0066538,pro,78,2023-10-19,,active
sub_0000573,u_0075413,starter,31,2023-10-16,,active
sub_0000574,u_0064785,pro,78,2023-10-20,,active
sub_0000575,u_0012074,pro,80,2023-10-18,,active
sub_0000576,u_0031410,starter,30,2023-10-15,,active
sub_0000577,u_0001752,starter,30,2023-10-18,,active
sub_0000578,u_0012208,starter,27,2023-10-23,,active
sub_0000579,u_0014170,starter,27,2023-10-18,,active
sub_0000580,u_0027764,pro,79,2023-10-19,,active
sub_0000581,u_0085589,starter,27,2023-10-21,,active
sub_0000582,u_0083665,starter,29,2023-10-18,,active
sub_0000583,u_0050303,starter,28,2023-10-17,,active
sub_0000584,u_0050622,,78,2023-10-19,,active
sub_0000585,u_0019149,starter,31,2023-10-20,,active
sub_0000586,u_0024743,pro,79,2023-10-16,,active
sub_0000587,u_0058769,starter,31,2023-10-19,,active
sub_0000588,u_0069638,pro,77,2023-10-20,,active
sub_0000589,u_0015830,pro,77,2023-10-26,,active
sub_0000590,u_0034949,pro,78,2023-10-19,,active
sub_0000591,u_0081201,starter,29,2023-10-30,,active
sub_0000592,u_0076004,pro,81,2023-10-22,,active
sub_0000593,u_0071732,starter,31,2023-10-19,,active
sub_0000594,u_0068942,starter,31,2023-10-19,,active
sub_0000595,u_0074038,pro,81,2023-10-16,,active
sub_0000596,u_0038825,business,200,2023-10-22,,active
sub_0000597,u_0036956,pro,77,2023-10-19,,active
sub_0000598,u_0019542,pro,78,2023-10-19,,active
sub_0000599,u_0075281,pro,79,2023-10-17,,active
sub_0000600,u_0008563,business,198,2023-10-18,,active
sub_0000601,u_0020642,starter,30,2023-10-19,,active
sub_0000602,u_0052908,pro,77,2023-10-15,,active
sub_0000603,u_0005800,STARTER,27,2023-10-22,,active
sub_0000604,u_0098805,starter,28,2023-10-19,,active
sub_0000605,u_0064691,starter,29,2023-10-20,,active
sub_0000606,u_0093078,starter,28,2023-10-18,,active
sub_0000607,u_0011286,pro,80,2023-10-18,,active
sub_0000608,u_0088884,pro,77,2023-10-21,,active
sub_0000609,u_0060876,starter,29,2023-10-21,,active
sub_0000610,u_0026010,pro,80,2023-10-20,,active
sub_0000611,u_0071445,pro,77,2023-10-17,,active
sub_0000612,u_0008066,pro,81,2023-10-21,,active
sub_0000613,u_0075602,starter,30,2023-10-20,,active
sub_0000614,u_0058691,pro,81,2023-10-21,,active
sub_0000615,u_0012955,starter,31,2023-10-24,,active
sub_0000616,u_0062551,pro,77,2023-10-18,,active
sub_0000617,u_0015494,pro,81,2023-10-18,,active
sub_0000618,u_0015614,pro,81,2023-10-23,,active
sub_0000619,u_0076906,pro,77,2023-10-20,,active
sub_0000620,u_0058267,pro,81,2023-10-18,,active
sub_0000621,u_0091326,starter,-30,2023-10-20,,active
sub_0000622,u_0082092,pro,80,2023-10-20,,active
sub_0000623,u_0009266,starter,28,2023-10-27,,active
sub_0000624,u_0030824,pro,0,2023-10-19,,active
sub_0000625,u_0027064,starter,28,2023-10-24,,active
sub_0000626,u_0032617,starter,29,2023-10-19,,active
sub_0000627,u_0017885,pro  ,80,2023-10-17,,active
sub_0000628,u_0012551,,31,2023-10-21,,active
sub_0000629,u_0032797,starter,28,2023-10-21,,active
sub_0000630,u_0016023,starter,31,2023-10-20,,active
sub_0000631,u_0006808,business,201,2023-10-29,,active
sub_0000632,u_0028605,starter,31,2023-10-18,,active
sub_0000633,u_0068575,starter,30,2023-10-19,,active
sub_0000634,u_0094058,business,198,2023-10-24,,active
sub_0000635,u_0036907,starter,27,2023-10-21,,active
sub_0000636,u_0061777,,201,2023-10-16,,active
sub_0000637,u_0004162,pro,81,2023-10-19,,active
sub_0000638,u_0011498,pro,78,2023-10-17,,active
sub_0000639,u_0024127,pro,77,2023-10-24,,active
sub_0000640,u_0032132,pro,81,2023-10-23,,active
sub_0000641,u_0035237,starter,28,2023-10-17,,active
sub_0000642,u_0073693,starter,29,2023-10-21,,active
sub_0000643,u_0049878,starter,31,2023-10-18,,active
sub_0000644,u_0080344,pro,77,2023-10-22,,active
sub_0000645,u_0047151,starter,30,2023-10-26,,active
sub_0000646,u_0070313,starter,27,2023-10-28,,active
sub_0000647,u_0023879,starter,28,2023-10-21,,active
sub_0000648,u_0001347,starter,28,2023-10-24,,active
sub_0000649,u_0096216,STARTER,30,2023-10-20,,active
sub_0000650,u_0038018,starter,28,2023-10-24,,active
sub_0000651,u_0039623,starter,29,2023-11-07,,active
sub_0000652,u_0098442,pro,78,2023-10-25,,active
sub_0000653,u_0031709,starter,27,2023-10-22,,active
sub_0000654,u_0076181,starter,29,2023-10-21,,active
sub_0000655,u_0067786,starter,29,2023-10-20,,active
sub_0000656,u_0081311,pro,77,2023-10-23,,active
sub_0000657,u_0027883,starter,30,2023-10-20,,active
sub_0000658,u_0059324,starter,28,2023-10-22,,active
sub_0000659,u_0033585,starter,27,2023-10-23,,active
sub_0000660,u_0045939,starter,29,2023-10-20,,active
sub_0000661,u_0034861,starter,27,2023-10-28,,active
sub_0000662,u_0037851,pro,81,2023-10-22,,active
sub_0000663,u_0093652,starter,28,2023-10-18,,active
sub_0000664,u_0092693,starter,29,2023-10-25,,active
sub_0000665,u_0001431,business,199,2023-10-20,,active
sub_0000666,u_0092807,pro,77,2023-10-24,,active
sub_0000667,u_0044279,starter,27,2023-10-20,,active
sub_0000668,u_0057178,starter,30,2023-10-20,,active
sub_0000669,u_0020868,pro,78,2023-10-19,,active
sub_0000670,u_0010491,starter,31,2023-10-30,,active
sub_0000671,u_0081612,pro,81,2023-10-21,,active
sub_0000672,u_0022491,starter,28,2023-10-19,,active
sub_0000673,u_0038608,pro,-80,2023-10-21,,active
sub_0000674,u_0048907,pro,81,2023-10-19,,active
sub_0000675,u_0095770,pro  ,79,2023-10-22,,active
sub_0000676,u_0055468,starter,29,2023-10-26,,active
sub_0000677,u_0022559,starter,27,2023-10-28,,active
sub_0000678,u_0003814,pro,77,2023-10-25,,active
sub_0000679,u_0023789,pro,77,2023-10-21,,active
sub_0000680,u_0029120,business,200,2023-10-22,,active
sub_0000681,u_0011521,pro,79,2023-10-22,,active
sub_0000682,u_0051027,starter,31,2023-10-24,,active
sub_0000683,u_0062673,starter,30,2023-10-21,,active
sub_0000684,u_0034761,starter,31,2023-10-21,,active
sub_0000685,u_0012001,starter,29,2023-10-21,,active
sub_0000686,u_0033583,pro,79,2023-10-22,,active
sub_0000687,u_0020757,starter,29,2023-10-19,,active
sub_0000688,u_0078951,starter,29,2023-10-22,,active
sub_0000689,u_0049235,starter,30,2023-10-25,,active
sub_0000690,u_0081227,starter,29,2023-10-29,,active
sub_0000691,u_0005341,pro,78,2023-10-21,,active
sub_0000692,u_0095786,pro,81,2023-10-22,,active
sub_0000693,u_0045003,pro,79,2023-10-31,,active
sub_0000694,u_0057252,starter,31,2023-10-19,,active
sub_0000695,u_0005592,pro,79,2023-10-23,,active
sub_0000696,u_0092993,starter,31,2023-10-27,,active
sub_0000697,u_0030191,starter,30,2023-11-03,,active
sub_0000698,u_0063149,starter,31,2023-10-26,,active
sub_0000699,u_0078100,starter,31,2023-10-21,,active
sub_0000700,u_0007077,pro,80,2023-10-23,,active
sub_0000701,u_0036964,,201,2023-11-01,,active
sub_0000702,u_0098410,pro,77,2023-10-23,,active
sub_0000703,u_0005082,pro,79,2023-10-25,,active
sub_0000704,u_0080157,starter,31,2023-10-24,,active
sub_0000705,u_0076262,starter,28,2023-10-22,,active
sub_0000706,u_0049159,pro,79,2023-10-20,,active
sub_0000707,u_0095667,business,200,2023-10-24,,active
sub_0000708,u_0024150,starter,27,2023-10-25,,active
sub_0000709,u_0011067,pro,80,2023-10-24,,active
sub_0000710,u_0055411,starter,29,2023-10-22,,active
sub_0000711,u_0045411,starter,31,2023-10-27,,active
sub_0000712,u_0037177,starter,27,2023-10-27,,active
sub_0000713,u_0069532,pro,80,2023-10-20,,active
sub_0000714,u_0030302,business,197,2023-11-02,,active
sub_0000715,u_0024802,starter,31,2023-10-26,,active
sub_0000716,u_0047866,pro,80,2023-10-31,,active
sub_0000717,u_0075495,starter,28,2023-10-24,,active
sub_0000718,u_0015810,starter,28,2023-11-02,,active
sub_0000719,u_0075537,starter,28,2023-10-21,,active
sub_0000720,u_0002629,pro,81,2023-10-22,,active
sub_0000721,u_0051382,starter,31,2023-10-28,,active
sub_0000722,u_0039839,starter,27,2023-10-23,,active
sub_0000723,u_0058333,starter,29,2023-10-21,,active
sub_0000724,u_0015167,pro,80,2023-10-26,,active
sub_0000725,u_0020471,starter,27,2023-10-26,,active
sub_0000726,u_0074068,starter,28,2023-10-21,,active
sub_0000727,u_0017649,starter,30,2023-10-25,,active
sub_0000728,u_0036457,starter,27,2023-10-24,,active
sub_0000729,u_0006365,pro,77,2023-10-19,,active
sub_0000730,u_0055147,pro,81,2023-11-06,,active
sub_0000731,u_0071388,starter  ,31,2023-10-24,,active
sub_0000732,u_0075156,starter,27,2023-10-24,,active
sub_0000733,u_0034350,starter,28,2023-10-22,,active
sub_0000734,u_0085362,starter,31,2023-11-02,,active
sub_0000735,u_0054870,starter,31,2023-10-24,,active
sub_0000736,u_0005737,Pro,78,2023-10-28,,active
sub_0000737,u_0019105,starter,28,2023-10-24,,active
sub_0000738,u_0093979,starter,31,2023-10-20,,active
sub_0000739,u_0071453,starter,28,2023-10-21,,active
sub_0000740,u_0040909,pro,78,2023-10-23,,active
sub_0000741,u_0059987,starter,31,2023-11-04,,active
sub_0000742,u_0090022,starter,28,2023-10-23,,active
sub_0000743,u_0084660,pro,80,2023-11-01,,active
sub_0000744,u_0054236,pro,79,2023-10-23,,active
sub_0000745,u_0027535,starter,28,2023-10-31,,active
sub_0000746,u_0019176,business,200,2023-10-24,,active
sub_0000747,u_0080868,starter,28,2023-10-20,,active
sub_0000748,u_0024160,Starter,27,2023-10-30,,active
sub_0000749,u_0046046,pro,77,2023-10-23,,active
sub_0000750,u_0078189,business,201,2023-10-23,,active
sub_0000751,u_0056861,pro,78,2023-10-23,,active
sub_0000752,u_0051293,business,200,2023-10-23,,active
sub_0000753,u_0018433,starter,29,2023-10-22,,active
sub_0000754,u_0083460,pro,79,2023-10-30,,active
sub_0000755,u_0077230,starter,29,2023-10-23,,active
sub_0000756,u_0015155,starter,30,2023-10-21,,active
sub_0000757,u_0051868,starter,28,2023-10-23,,active
sub_0000758,u_0012654,pro,78,2023-10-21,,active
sub_0000759,u_0034234,STARTER,30,2023-10-27,,active
sub_0000760,u_0060922,pro,78,2023-10-24,,active
sub_0000761,u_0066904,pro,78,2023-10-23,,active
sub_0000762,u_0008514,pro,78,2023-11-01,,active
sub_0000763,u_0046152,starter,29,2023-10-28,,active
sub_0000764,u_0038048,starter,31,2023-10-28,,active
sub_0000765,u_0073169,starter,31,2023-10-29,,active
sub_0000766,u_0059736,pro,77,2023-10-22,,active
sub_0000767,u_0059133,pro,77,2023-10-26,,active
sub_0000768,u_0084674,pro,81,2023-10-28,,active
sub_0000769,u_0065101,STARTER,-27,2023-10-23,,active
sub_0000770,u_0013114,starter,28,2023-10-27,,active
sub_0000771,u_0061165,starter,31,2023-10-26,,active
sub_0000772,u_0098003,starter,28,2023-10-26,,active
sub_0000773,u_0079861,starter,27,2023-11-04,,active
sub_0000774,u_0088483,pro,78,2023-10-24,,active
sub_0000775,u_0095248,starter,29,2023-10-24,,active
sub_0000776,u_0014383,pro,77,2023-10-23,,active
sub_0000777,u_0060040,starter,29,2023-10-24,,active
sub_0000778,u_0012559,starter,-27,2023-10-24,,active
sub_0000779,u_0027962,starter,31,2023-10-22,,active
sub_0000780,u_0052701,starter,31,2023-10-25,,active
sub_0000781,u_0091096,starter,30,2023-10-23,,active
sub_0000782,u_0020116,starter,27,2023-10-21,,active
sub_0000783,u_0032687,business,197,2023-10-21,,active
sub_0000784,u_0005947,starter,30,2023-10-26,,active
sub_0000785,u_0062971,business,201,2023-10-24,,active
sub_0000786,u_0008135,business,201,2023-10-22,,active
sub_0000787,u_0065186,pro,78,2023-10-28,,active
sub_0000788,u_0039369,starter,31,2023-10-26,,active
sub_0000789,u_0024542,pro,77,2023-10-25,,active
sub_0000790,u_0007898,,29,2023-10-22,,active
sub_0000791,u_0032561,pro,77,2023-11-02,,active
sub_0000792,u_0065370,starter,27,2023-10-29,,active
sub_0000793,u_0031909,starter,28,2023-10-27,,active
sub_0000794,u_0056633,STARTER,29,2023-10-27,,active
sub_0000795,u_0040131,pro,79,2023-10-24,,active
sub_0000796,u_0005643,starter,27,2023-10-24,,active
sub_0000797,u_0084656,starter,29,2023-10-23,,active
sub_0000798,u_0072444,business,197,2023-10-24,,active
sub_0000799,u_0037075,pro,81,2023-10-21,,active
sub_0000800,u_0094988,starter,28,2023-10-30,,active
sub_0000801,u_0023030,starter,28,2023-10-30,,active
sub_0000802,u_0099227,starter,31,2023-10-31,,active
sub_0000803,u_0061530,starter,30,2023-10-22,,active
sub_0000804,u_0051197,pro,81,2023-10-24,,active
sub_0000805,u_0048295,pro,81,2023-11-01,,active
sub_0000806,u_0060512,pro,81,2023-10-26,,active
sub_0000807,u_0095024,starter,0,2023-10-30,,active
sub_0000808,u_0042576,starter,30,2023-10-29,,active
sub_0000809,u_0035026,pro  ,80,2023-10-26,,active
sub_0000810,u_0011264,starter,31,2023-10-24,,active
sub_0000811,u_0011429,starter,30,2023-10-26,,active
sub_0000812,u_0050826,pro,81,2023-11-02,,active
sub_0000813,u_0004509,starter,28,2023-10-25,,active
sub_0000814,u_0043455,,31,2023-11-03,,active
sub_0000815,u_0050699,business,198,2023-10-22,,active
sub_0000816,u_0003091,pro,-77,2023-10-25,,active
sub_0000817,u_0021406,pro,78,2023-10-22,,active
sub_0000818,u_0013805,pro,79,2023-10-25,,active
sub_0000819,u_0074901,starter,28,2023-10-28,,active
sub_0000820,u_0021286,starter  ,29,2023-10-26,,active
sub_0000821,u_0052902,starter,28,2023-11-06,,active
sub_0000822,u_0016808,starter,31,2023-10-28,,active
sub_0000823,u_0002883,Starter,30,2023-10-23,,active
sub_0000824,u_0008632,pro,80,2023-10-23,,active
sub_0000825,u_0043721,pro,81,2023-10-26,,active
sub_0000826,u_0008120,business,198,2023-11-01,,active
sub_0000827,u_0094478,business,201,2023-10-31,,active
sub_0000828,u_0000025,business,198,2023-10-25,,active
sub_0000829,u_0028806,pro,81,2023-10-27,,active
sub_0000830,u_0028264,pro,78,2023-10-29,,active
sub_0000831,u_0078313,starter,29,2023-10-27,,active
sub_0000832,u_0059943,pro,78,2023-10-27,,active
sub_0000833,u_0045205,pro,79,2023-10-23,,active
sub_0000834,u_0017172,business,200,2023-10-28,,active
sub_0000835,u_0013537,business,198,2023-10-25,,active
sub_0000836,u_0099786,starter,30,2023-10-24,,active
sub_0000837,u_0073130,starter,30,2023-10-27,,active
sub_0000838,u_0060975,pro,81,2023-10-24,,active
sub_0000839,u_0056411,starter,27,2023-10-24,,active
sub_0000840,u_0002918,pro,80,2023-10-29,,active
sub_0000841,u_0034661,starter,29,2023-11-01,,active
sub_0000842,u_0024192,starter,29,2023-11-03,,active
sub_0000843,u_0056468,starter,27,2023-10-25,,active
sub_0000844,u_0061040,pro,-81,2023-10-24,,active
sub_0000845,u_0076491,pro,81,2023-10-27,,active
sub_0000846,u_0086245,pro,80,2023-10-26,,active
sub_0000847,u_0031479,starter,27,2023-10-24,,active
sub_0000848,u_0039283,starter,27,2023-11-04,,active
sub_0000849,u_0094276,pro,79,2023-11-05,,active
sub_0000850,u_0059228,pro,80,2023-10-22,,active
sub_0000851,u_0050065,starter,30,2023-10-29,,active
sub_0000852,u_0025808,starter,31,2023-10-30,,active
sub_0000853,u_0069173,pro,77,2023-10-25,,active
sub_0000854,u_0077388,business,197,2023-11-05,,active
sub_0000855,u_0046105,pro,77,2023-10-25,,active
sub_0000856,u_0014166,starter,31,2023-11-03,,active
sub_0000857,u_0099273,pro,80,2023-10-27,,active
sub_0000858,u_0074598,starter,29,2023-10-25,,active
sub_0000859,u_0071537,business,197,2023-10-27,,active
sub_0000860,u_0004803,starter,27,2023-10-30,,active
sub_0000861,u_0042333,starter,31,2023-10-28,,active
sub_0000862,u_0029735,pro,81,2023-10-30,,active
sub_0000863,u_0054037,starter,28,2023-11-05,,active
sub_0000864,u_0005768,business,197,2023-10-25,,active
sub_0000865,u_0072253,business,199,2023-10-22,,active
sub_0000866,u_0066050,business,197,2023-10-25,,active
sub_0000867,u_0032019,pro,81,2023-10-25,,active
sub_0000868,u_0038146,business,198,2023-10-25,,active
sub_0000869,u_0018557,pro,77,2023-10-29,,active
